2018-10-10 00:00:02.057165,18.56,20.62,18.59,18.77,101.13,20.38,967.32,389.65,1013.25,266,303,0.05
2018-10-10 00:01:01.880277,18.56,20.69,18.59,18.78,101.19,20.37,967.35,389.39,1013.25,265,297,0.04
2018-10-10 00:02:01.714031,18.56,20.62,18.58,18.78,101.14,20.2,967.37,389.09,1013.25,264,286,0.04
2018-10-10 00:03:02.381891,18.56,20.62,18.58,18.75,101.04,20.2,967.37,389.0,1013.25,264,285,0.04
2018-10-10 00:04:02.004919,18.56,20.56,18.61,18.79,101.22,20.19,967.4,388.92,1013.25,263,288,0.03
2018-10-10 00:05:01.665935,18.56,20.62,18.58,18.77,101.21,20.18,967.4,388.91,1013.25,263,287,0.03
2018-10-10 00:06:02.290283,18.56,20.56,18.59,18.78,101.29,20.18,967.42,388.66,1013.25,262,277,0.03
2018-10-10 00:07:01.906607,18.62,20.56,18.57,18.79,101.34,20.17,967.42,388.89,1013.25,262,275,0.03
2018-10-10 00:08:01.554952,18.56,20.62,18.55,18.74,101.2,20.18,967.4,389.0,1013.25,262,272,0.03
2018-10-10 00:09:02.181004,18.5,20.56,18.53,18.7,101.02,20.17,967.38,388.89,1013.25,263,270,0.03
2018-10-10 00:10:01.882498,18.5,20.56,18.54,18.71,101.09,20.17,967.36,389.26,1013.25,261,268,0.02
2018-10-10 00:11:01.511623,18.56,20.56,18.54,18.76,101.31,20.17,967.37,389.22,1013.25,262,264,0.03
2018-10-10 00:12:02.131056,18.56,20.56,18.54,18.74,101.32,20.16,967.31,389.63,1013.25,261,263,0.02
2018-10-10 00:13:01.781352,18.5,20.5,18.52,18.69,101.17,20.16,967.34,389.46,1013.25,261,260,0.02
2018-10-10 00:14:02.414430,18.5,20.56,18.53,18.73,101.28,20.15,967.33,389.25,1013.25,261,258,0.02
2018-10-10 00:15:02.074639,18.5,20.56,18.49,18.64,100.95,20.15,967.31,389.44,1013.25,260,257,0.02
2018-10-10 00:16:01.692690,18.31,20.56,18.47,18.59,100.93,20.14,967.32,389.38,1013.25,259,255,0.01
2018-10-10 00:17:02.304352,18.44,20.5,18.47,18.64,101.04,20.12,967.33,389.34,1013.25,260,255,0.02
2018-10-10 00:18:01.952069,18.5,20.5,18.47,18.66,101.19,20.11,967.33,389.15,1013.25,259,255,0.01
2018-10-10 00:19:01.569087,18.44,20.5,18.47,18.68,101.35,20.09,967.31,389.48,1013.25,262,254,0.03
2018-10-10 00:20:02.224406,18.44,20.5,18.43,18.68,101.46,20.23,967.29,389.91,1013.25,262,255,0.03
2018-10-10 00:21:01.922251,18.38,20.5,18.4,18.66,101.57,20.06,967.32,389.59,1013.25,261,254,0.02
2018-10-10 00:22:01.552633,18.38,20.5,18.41,18.7,101.8,20.05,967.31,389.47,1013.25,261,255,0.02
2018-10-10 00:23:02.212252,18.31,20.5,18.36,18.72,101.96,20.04,967.28,389.55,1013.25,261,253,0.02
